ID,Year_Birth,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer
640,1951,Married,"$57,304.00 ",0,1,3/11/2013
3828,1951,Married,"$71,107.00 ",0,1,2/17/2013
4093,1975,Together,"$53,253.00 ",1,1,2/11/2013
8624,1958,Married,"$81,320.00 ",0,0,2/6/2013
2802,1992,Married,"$87,000.00 ",0,0,12/15/2012
368,1974,Married,"$40,049.00 ",0,1,11/29/2012
3599,1970,Married,"$63,684.00 ",0,1,11/26/2012
3389,1970,Married,"$69,016.00 ",0,1,11/22/2012
10710,1979,Married,"$7,500.00 ",0,1,8/29/2012
7118,1957,Married,"$73,803.00 ",0,1,8/1/2012
4937,1973,Married,"$46,094.00 ",1,1,6/10/2014
1127,1973,Married,"$85,844.00 ",0,0,5/29/2014
833,1955,Married,"$38,452.00 ",1,1,3/30/2014
3565,1955,Married,"$38,452.00 ",1,1,3/30/2014
6086,1955,Married,"$80,395.00 ",0,0,11/23/2013
1763,1988,Together,"$87,679.00 ",0,0,7/27/2013
4697,1949,Divorced,"$35,416.00 ",0,0,6/13/2013
182,1946,Together,"$44,124.00 ",0,1,5/11/2013
1165,1958,Single,"$50,729.00 ",1,1,5/2/2013
5386,1953,Together,"$94,384.00 ",0,0,3/4/2013
6024,1953,Together,"$94,384.00 ",0,0,3/4/2013
2678,1990,Single,"$34,412.00 ",1,0,2/13/2013
5790,1985,Married,"$31,158.00 ",1,0,1/27/2013
236,1951,Married,"$34,838.00 ",1,1,1/19/2013
6001,1979,Married,"$56,775.00 ",0,1,1/2/2013
6250,1949,Widow,"$54,356.00 ",0,1,11/19/2012
1168,1978,Married,"$72,159.00 ",0,0,10/29/2012
10749,1991,Single,"$8,028.00 ",0,0,9/18/2012
2926,1952,Together,"$55,951.00 ",0,1,8/23/2012
716,1949,Together,"$67,911.00 ",0,1,5/22/2014
6544,1949,Together,"$67,911.00 ",0,1,5/22/2014
4298,1973,Together,"$20,427.00 ",1,0,3/24/2014
5823,1970,Single,"$32,303.00 ",0,1,3/8/2014
8375,1968,Married,"$55,954.00 ",0,1,3/3/2014
5723,1976,Together,"$49,187.00 ",0,1,1/11/2014
5763,1972,Together,"$49,854.00 ",1,0,11/10/2013
8727,1978,Divorced,"$63,693.00 ",0,1,10/14/2013
3056,1978,Divorced,"$63,693.00 ",0,1,10/14/2013
8442,1985,Married,"$19,510.00 ",2,0,9/4/2013
3712,1959,Divorced,"$52,332.00 ",0,0,8/28/2013
10722,1973,Together,"$55,593.00 ",0,1,8/21/2013
2406,1949,Together,"$54,591.00 ",0,1,8/5/2013
7313,1949,Widow,"$74,859.00 ",0,0,6/3/2013
2656,1971,Divorced,"$40,851.00 ",1,1,2/21/2013
1993,1949,Married,"$58,607.00 ",0,1,12/23/2012
4136,1992,Single,"$7,500.00 ",1,0,12/3/2012
2928,1975,Single,"$52,614.00 ",0,1,12/1/2012
2920,1975,Single,"$52,614.00 ",0,1,12/1/2012
6661,1974,Married,"$67,445.00 ",0,1,8/12/2012
5462,1974,Married,"$67,445.00 ",0,1,8/12/2012
10897,1974,Married,"$67,445.00 ",0,1,8/12/2012
10542,1968,Married,"$36,778.00 ",1,1,8/5/2012
5756,1983,Together,"$39,453.00 ",1,0,4/3/2014
3570,1969,Together,"$42,731.00 ",1,0,10/21/2013
1072,1965,Single,"$40,760.00 ",0,1,8/30/2013
9606,1965,Married,"$69,969.00 ",0,0,8/27/2013
2730,1955,Single,"$80,317.00 ",0,0,8/20/2013
2995,1957,Together,"$66,636.00 ",0,0,8/17/2013
8210,1975,Married,"$54,730.00 ",0,1,8/15/2013
773,1971,Divorced,"$42,835.00 ",1,1,6/30/2013
5272,1965,Married,"$53,843.00 ",0,1,6/27/2013
5125,1960,Married,"$79,530.00 ",0,0,5/17/2013
4391,1968,Divorced,"$63,841.00 ",0,1,4/21/2013
6283,1968,Divorced,"$63,841.00 ",0,1,4/21/2013
3421,1968,Divorced,"$63,841.00 ",0,1,4/21/2013
5731,1983,Married,"$27,100.00 ",1,0,4/5/2013
7152,1983,Married,"$27,100.00 ",1,0,4/5/2013
3919,1976,Single,"$72,309.00 ",0,0,3/11/2013
6097,1959,Single,"$50,664.00 ",1,1,1/16/2013
5150,1979,Single,"$20,194.00 ",1,0,12/17/2012
10479,1975,Married,"$76,618.00 ",0,0,12/7/2012
5966,1974,Married,"$45,207.00 ",1,1,11/10/2012
3439,1972,Married,"$56,721.00 ",1,1,10/31/2012
6609,1966,Widow,"$27,038.00 ",0,0,9/18/2012
5393,1977,Single,"$23,763.00 ",1,0,8/7/2012
9014,1975,Married,"$37,085.00 ",1,1,6/26/2014
4050,1966,Married,"$49,605.00 ",0,0,6/21/2014
6862,1971,Divorced,"$1,730.00 ",0,0,5/18/2014
8315,1995,Single,"$34,824.00 ",0,0,3/26/2014
5184,1995,Single,"$34,824.00 ",0,0,3/26/2014
3643,1974,Married,"$63,206.00 ",0,0,3/20/2014
2589,1972,Divorced,"$26,759.00 ",1,0,2/7/2014
4887,1976,Divorced,"$55,412.00 ",1,1,11/22/2013
10104,1974,Together,"$33,590.00 ",2,1,11/3/2013
3254,1971,Married,"$70,886.00 ",1,0,10/14/2013
2004,1969,Single,"$72,679.00 ",0,1,9/18/2013
6142,1943,Married,"$65,073.00 ",0,0,8/20/2013
8553,1965,Married,"$44,300.00 ",1,1,6/23/2013
9805,1953,Together,"$56,129.00 ",0,1,6/20/2013
849,1953,Together,"$56,129.00 ",0,1,6/20/2013
1606,1971,Together,"$38,590.00 ",1,0,5/15/2013
125,1958,Together,"$53,083.00 ",1,1,5/15/2013
9305,1976,Single,"$79,689.00 ",0,0,5/12/2013
4706,1966,Single,"$34,704.00 ",0,1,4/27/2013
4437,1962,Married,"$65,316.00 ",1,1,4/24/2013
3081,1978,Married,"$41,014.00 ",1,0,4/22/2013
3536,1960,Together,"$19,740.00 ",0,1,3/24/2013
8686,1979,Together,"$23,724.00 ",1,0,1/8/2013
9707,1969,Married,"$55,212.00 ",0,1,11/23/2012
10872,1969,Married,"$55,212.00 ",0,1,11/23/2012
9058,1955,Widow,"$79,800.00 ",0,0,9/23/2012
4640,1967,Divorced,"$70,647.00 ",0,1,9/21/2012
2525,1974,Married,"$38,410.00 ",0,0,9/14/2012
9503,1980,Single,"$28,071.00 ",0,0,8/29/2012
10704,1969,Single,"$54,803.00 ",0,1,8/21/2012
2669,1993,Single,"$74,293.00 ",0,0,5/4/2014
10037,1993,Single,"$74,293.00 ",0,0,5/4/2014
5680,1984,Married,"$35,684.00 ",1,0,4/22/2014
3726,1986,Together,"$34,320.00 ",1,0,2/16/2014
4548,1981,Single,"$41,967.00 ",1,1,11/23/2013
4599,1976,Married,"$49,681.00 ",0,2,11/4/2013
879,1976,Married,"$49,681.00 ",0,2,11/4/2013
7409,1970,Together,"$53,187.00 ",1,0,10/26/2013
1964,1951,Together,"$86,610.00 ",0,0,9/5/2013
0,1985,Married,"$70,951.00 ",0,0,5/4/2013
4860,1970,Single,"$24,206.00 ",1,0,3/8/2013
425,1985,Married,"$55,357.00 ",2,0,2/19/2013
9500,1959,Married,"$58,113.00 ",0,1,1/25/2013
3074,1984,Married,"$70,643.00 ",0,0,10/15/2012
5140,1985,Married,"$64,355.00 ",1,0,8/24/2012
2611,1959,Together,"$82,576.00 ",0,0,8/1/2012
916,1972,Single,"$41,644.00 ",1,1,5/9/2014
10413,1984,Married,"$72,570.00 ",0,0,4/25/2014
3696,1965,Divorced,"$30,630.00 ",1,1,1/27/2014
304,1981,Single,"$22,944.00 ",1,0,12/23/2013
5113,1971,Divorced,"$86,979.00 ",0,0,11/7/2013
2863,1970,Single,,1,2,8/23/2013
4597,1970,Together,"$82,072.00 ",0,0,7/2/2013
675,1973,Divorced,"$52,034.00 ",1,1,5/17/2013
4483,1993,Single,"$72,354.00 ",0,0,4/17/2013
1502,1983,Together,"$28,427.00 ",1,0,3/21/2013
736,1983,Together,"$28,427.00 ",1,0,3/21/2013
4487,1969,Single,"$39,858.00 ",1,0,1/24/2013
3412,1951,Married,"$67,381.00 ",0,1,1/15/2013
1744,1965,Single,"$23,529.00 ",0,1,1/7/2013
5837,1967,Married,"$51,479.00 ",1,1,12/28/2012
3422,1975,Married,"$76,068.00 ",0,1,11/29/2012
7462,1954,Single,"$22,507.00 ",0,0,11/24/2012
10702,1984,Single,"$52,413.00 ",1,0,11/3/2012
2115,1957,Together,"$50,116.00 ",1,1,6/20/2014
4138,1962,Single,"$76,624.00 ",0,1,5/24/2014
11091,1953,Together,"$34,587.00 ",1,1,5/16/2014
7712,1946,Single,"$62,159.00 ",0,0,4/28/2014
3535,1965,Single,"$66,294.00 ",0,0,3/17/2014
5899,1950,Together,"$5,648.00 ",1,1,3/13/2014
8749,1984,Together,"$37,235.00 ",1,0,2/1/2014
10955,1964,Widow,"$85,620.00 ",0,0,1/7/2014
9491,1984,Together,"$23,976.00 ",1,0,12/27/2013
5286,1987,Single,"$41,020.00 ",0,0,10/28/2013
3409,1984,Single,"$36,108.00 ",1,0,10/15/2013
2544,1951,Divorced,"$57,530.00 ",0,1,10/12/2013
2118,1964,Married,"$62,905.00 ",0,1,9/10/2013
9370,1945,Married,"$65,846.00 ",0,0,5/17/2013
4864,1977,Married,"$34,380.00 ",1,0,5/2/2013
405,1964,Divorced,"$41,638.00 ",0,1,2/13/2013
10513,1992,Together,"$63,207.00 ",0,0,1/20/2013
5138,1950,Together,"$28,320.00 ",0,1,1/14/2013
8387,1957,Married,"$43,140.00 ",0,1,1/5/2013
378,1971,Married,"$52,531.00 ",0,0,12/30/2012
5846,1977,Divorced,"$40,246.00 ",1,0,12/19/2012
8870,1984,Together,"$35,196.00 ",1,0,11/13/2012
10340,1984,Together,"$35,196.00 ",1,0,11/13/2012
7290,1985,Single,"$70,596.00 ",0,0,10/5/2012
8895,1985,Single,"$70,596.00 ",0,0,10/5/2012
3635,1962,Single,"$52,597.00 ",0,1,5/7/2014
11178,1972,Single,"$42,394.00 ",1,0,3/23/2014
2410,1969,Single,"$81,657.00 ",0,0,1/22/2014
3281,1960,Married,"$49,154.00 ",1,1,11/3/2013
9905,1952,Together,"$34,074.00 ",1,1,7/13/2013
2437,1989,Married,,0,0,6/3/2013
2565,1955,Divorced,"$70,638.00 ",0,0,6/1/2013
7912,1978,Married,"$38,136.00 ",1,0,4/22/2013
7072,1973,Married,"$67,432.00 ",0,1,3/29/2013
1409,1951,Together,"$40,689.00 ",0,1,3/18/2013
5314,1951,Together,"$40,689.00 ",0,1,3/18/2013
7215,1983,Single,"$101,970.00 ",0,0,3/12/2013
8858,1972,Married,"$44,325.00 ",0,1,3/7/2013
895,1948,Married,"$61,467.00 ",0,2,12/9/2012
10313,1975,Married,"$48,178.00 ",1,1,10/28/2012
642,1980,Married,"$16,005.00 ",1,0,8/14/2012
8504,1973,Married,"$79,593.00 ",0,0,5/12/2014
1020,1973,Married,"$79,593.00 ",0,0,5/12/2014
3717,1959,Married,"$61,180.00 ",0,1,4/23/2014
7646,1989,Single,"$64,449.00 ",1,0,2/18/2014
5796,1963,Married,"$77,437.00 ",0,0,11/26/2013
8625,1976,Married,"$17,649.00 ",1,0,11/12/2013
5407,1954,Together,"$53,103.00 ",0,1,9/12/2013
4356,1971,Together,"$71,819.00 ",0,1,8/28/2013
2886,1971,Divorced,"$74,290.00 ",0,1,8/12/2013
10057,1951,Single,"$72,282.00 ",0,0,7/19/2013
10741,1951,Together,"$47,352.00 ",0,1,4/11/2013
5491,1951,Together,"$47,352.00 ",0,1,4/11/2013
4442,1961,Single,"$46,524.00 ",0,1,4/5/2013
3972,1976,Together,"$50,200.00 ",1,1,4/3/2013
2431,1990,Married,"$18,222.00 ",0,0,12/31/2012
7899,1952,Married,"$77,610.00 ",0,1,10/29/2012
9703,1970,Married,"$38,097.00 ",1,1,10/15/2012
6927,1968,Married,"$44,377.00 ",1,1,10/5/2012
7005,1981,Single,"$58,684.00 ",0,0,6/16/2014
246,1965,Married,"$66,480.00 ",1,1,5/31/2014
4796,1952,Divorced,"$49,638.00 ",0,1,4/19/2014
4725,1950,Together,"$50,616.00 ",0,1,4/13/2014
3286,1967,Divorced,"$26,642.00 ",1,0,3/1/2014
10680,1986,Together,"$33,235.00 ",1,0,2/5/2014
4297,1969,Together,"$23,228.00 ",1,0,1/26/2014
7327,1959,Married,"$36,732.00 ",1,1,12/29/2013
1553,1946,Together,"$82,657.00 ",0,0,9/27/2013
1665,1964,Divorced,"$64,140.00 ",0,2,9/23/2013
10640,1974,Together,"$44,392.00 ",1,1,9/5/2013
7620,1990,Single,"$16,185.00 ",1,0,8/5/2013
7761,1978,Together,"$38,702.00 ",1,0,8/1/2013
5062,1963,Married,"$54,072.00 ",1,1,7/27/2013
6349,1987,Divorced,"$61,787.00 ",0,0,7/6/2013
3386,1992,Married,"$34,935.00 ",0,0,6/21/2013
8175,1992,Married,"$34,935.00 ",0,0,6/21/2013
6245,1950,Together,"$59,292.00 ",0,1,6/13/2013
8780,1950,Together,"$59,292.00 ",0,1,6/13/2013
2276,1955,Single,"$57,959.00 ",0,1,5/2/2013
1172,1983,Married,"$92,491.00 ",0,0,5/1/2013
3225,1984,Married,"$42,207.00 ",1,0,4/1/2013
8629,1956,Widow,"$46,984.00 ",1,1,3/26/2013
798,1987,Single,"$23,442.00 ",1,0,12/24/2012
269,1963,Single,"$46,757.00 ",0,1,11/16/2012
8213,1980,Together,"$14,515.00 ",1,0,11/9/2012
10245,1986,Single,"$80,910.00 ",0,0,10/31/2012
2447,1979,Together,"$30,545.00 ",1,0,10/17/2012
9817,1970,Single,"$44,802.00 ",0,0,8/21/2012
1371,1976,Single,"$79,941.00 ",0,0,6/28/2014
8093,1969,Married,"$79,734.00 ",0,0,6/28/2014
713,1977,Married,"$50,353.00 ",0,0,6/8/2014
11051,1956,Together,"$77,376.00 ",1,1,5/10/2014
5545,1972,Married,"$78,075.00 ",0,0,4/5/2014
5283,1976,Single,"$42,473.00 ",1,1,2/17/2014
5010,1988,Single,"$25,008.00 ",1,0,2/2/2014
7495,1948,Married,"$56,223.00 ",0,1,12/20/2013
4368,1980,Married,"$47,850.00 ",1,0,12/3/2013
6303,1986,Together,"$91,820.00 ",0,0,11/23/2013
1030,1965,Single,"$40,637.00 ",1,1,7/17/2013
10364,1959,Divorced,"$23,295.00 ",0,0,7/13/2013
6945,1952,Single,"$84,574.00 ",0,0,6/4/2013
8562,1969,Together,"$54,165.00 ",0,0,5/28/2013
2918,1981,Divorced,"$28,510.00 ",1,1,4/13/2013
9167,1956,Married,"$67,131.00 ",0,1,3/26/2013
4743,1969,Married,"$56,242.00 ",0,1,3/3/2013
10742,1983,Married,"$86,580.00 ",0,0,2/27/2013
10965,1955,Together,"$76,005.00 ",0,0,2/22/2013
7129,1962,Married,"$54,693.00 ",0,1,2/17/2013
3732,1955,Married,"$52,750.00 ",0,1,2/4/2013
7124,1968,Divorced,"$36,997.00 ",1,1,2/1/2013
10686,1965,Together,"$34,230.00 ",1,1,12/26/2012
7247,1960,Widow,"$47,916.00 ",0,1,11/22/2012
1513,1979,Together,"$60,839.00 ",1,1,8/28/2012
460,1972,Married,"$79,930.00 ",0,0,8/8/2012
6653,1970,Married,"$55,158.00 ",1,1,7/30/2012
9400,1958,Single,"$85,485.00 ",0,0,6/21/2014
7106,1943,Married,"$75,865.00 ",0,0,3/31/2014
4252,1965,Married,"$44,375.00 ",0,1,3/23/2014
9240,1971,Single,"$60,504.00 ",0,1,2/7/2014
10770,1959,Married,"$65,492.00 ",0,0,1/26/2014
176,1980,Single,"$67,506.00 ",0,1,1/2/2014
6870,1959,Divorced,"$68,805.00 ",0,1,9/17/2013
143,1970,Single,"$61,209.00 ",0,0,8/25/2013
6445,1967,Together,"$66,825.00 ",0,0,7/14/2013
4278,1983,Single,"$87,188.00 ",0,0,6/3/2013
6906,1953,Widow,"$84,953.00 ",0,0,6/3/2013
4637,1954,Single,"$74,637.00 ",0,0,5/18/2013
8690,1962,Married,"$86,111.00 ",0,0,4/19/2013
1173,1947,Together,"$77,632.00 ",0,0,3/10/2013
1928,1973,Married,"$31,814.00 ",1,0,2/9/2013
9029,1972,Married,"$70,116.00 ",0,0,1/26/2013
10299,1969,Single,"$48,240.00 ",0,0,11/9/2012
9246,1985,Together,"$40,101.00 ",1,0,10/14/2012
4943,1953,Married,"$70,503.00 ",0,0,9/30/2012
4122,1975,Married,"$79,205.00 ",0,0,8/29/2012
2853,1980,Single,"$51,766.00 ",1,0,3/11/2014
902,1980,Together,"$62,994.00 ",1,0,3/4/2014
1672,1974,Together,"$65,640.00 ",0,1,3/1/2014
7254,1969,Together,"$38,361.00 ",1,0,12/27/2013
8775,1969,Together,"$38,361.00 ",1,0,12/27/2013
9543,1985,Married,"$19,986.00 ",1,0,11/14/2013
7093,1985,Married,"$19,986.00 ",1,0,11/14/2013
2894,1985,Single,"$72,903.00 ",0,0,10/29/2013
5956,1948,Divorced,"$45,072.00 ",1,2,10/16/2013
1921,1967,Married,"$59,062.00 ",2,1,10/3/2013
5057,1961,Married,"$61,794.00 ",0,1,9/14/2013
10260,1965,Together,"$45,143.00 ",0,1,8/26/2013
2262,1965,Together,"$45,143.00 ",0,1,8/26/2013
7930,1969,Single,"$26,877.00 ",0,0,8/19/2013
1461,1965,Divorced,"$36,921.00 ",1,1,7/28/2013
7514,1956,Together,"$54,342.00 ",1,1,7/3/2013
6461,1969,Single,"$62,772.00 ",0,1,5/19/2013
257,1959,Married,"$75,032.00 ",0,1,4/28/2013
9460,1963,Married,"$22,419.00 ",0,0,4/18/2013
3855,1963,Married,"$22,419.00 ",0,0,4/18/2013
367,1978,Married,"$36,550.00 ",1,0,2/19/2013
9265,1953,Married,"$75,027.00 ",0,1,1/9/2013
1990,1974,Single,"$63,159.00 ",0,0,11/5/2012
3594,1973,Married,"$54,108.00 ",1,1,11/5/2012
9292,1952,Married,"$81,795.00 ",0,0,10/26/2012
6218,1965,Married,"$59,594.00 ",0,1,10/20/2012
6528,1982,Together,"$18,492.00 ",1,0,6/5/2014
10164,1958,Single,"$94,472.00 ",0,1,4/3/2014
9937,1979,Single,"$70,337.00 ",0,0,1/2/2014
274,1973,Single,"$34,853.00 ",1,1,12/23/2013
5250,1943,Widow,,0,0,10/30/2013
11010,1984,Single,"$16,269.00 ",1,0,8/30/2013
6969,1982,Together,"$50,272.00 ",1,0,8/7/2013
10735,1971,Single,"$22,804.00 ",1,0,7/31/2013
5068,1971,Single,"$22,804.00 ",1,0,7/31/2013
9974,1974,Married,"$30,631.00 ",1,0,7/12/2013
7053,1966,Single,"$78,420.00 ",0,0,6/29/2013
3179,1980,Single,"$81,741.00 ",0,0,6/16/2013
8082,1971,Married,"$25,721.00 ",1,0,5/21/2013
1362,1972,Single,"$31,907.00 ",0,0,3/4/2013
6768,1962,Divorced,"$37,859.00 ",1,2,1/12/2013
2375,1972,Together,"$30,261.00 ",1,2,9/25/2012
6856,1979,Together,"$21,645.00 ",1,0,9/3/2012
4066,1978,Divorced,"$21,282.00 ",1,0,5/11/2014
4333,1954,Together,"$32,144.00 ",1,1,3/23/2014
2948,1954,Divorced,"$62,637.00 ",0,1,3/1/2014
4927,1971,Together,"$16,626.00 ",2,0,1/15/2014
7426,1971,Married,"$54,690.00 ",1,1,11/7/2013
8360,1971,Married,"$54,690.00 ",1,1,11/7/2013
4058,1955,Single,"$61,284.00 ",0,0,10/12/2013
10755,1976,Married,"$23,718.00 ",1,0,9/2/2013
8414,1962,Single,"$33,419.00 ",0,1,8/17/2013
6810,1983,Divorced,"$82,025.00 ",0,0,5/28/2013
3839,1958,Single,"$15,056.00 ",1,1,5/3/2013
3483,1958,Married,"$48,192.00 ",0,0,4/6/2013
238,1967,Together,"$67,309.00 ",1,1,1/23/2013
591,1957,Widow,"$66,033.00 ",0,1,1/20/2013
5063,1977,Single,"$28,769.00 ",1,0,12/18/2012
4303,1957,Together,"$6,835.00 ",0,1,12/8/2012
2258,1986,Married,"$32,880.00 ",1,0,12/4/2012
7301,1982,Single,"$23,616.00 ",1,0,11/17/2012
11121,1981,Married,"$19,419.00 ",1,0,11/10/2012
5287,1973,Married,"$34,961.00 ",1,0,6/19/2014
6457,1976,Divorced,"$64,892.00 ",0,1,5/29/2014
3559,1988,Married,"$16,248.00 ",1,0,5/10/2014
5577,1983,Together,"$43,776.00 ",1,0,5/3/2014
641,1967,Single,"$52,074.00 ",0,1,4/4/2014
954,1960,Widow,"$22,123.00 ",0,0,3/27/2014
1834,1978,Single,"$35,544.00 ",1,0,3/8/2014
8789,1989,Married,"$59,060.00 ",1,0,1/11/2014
10584,1976,Married,"$65,665.00 ",0,1,12/2/2013
2337,1971,Divorced,"$29,819.00 ",1,0,10/24/2013
6071,1989,Single,"$81,217.00 ",0,0,7/19/2013
295,1989,Single,"$81,217.00 ",0,0,7/19/2013
10203,1990,Single,"$26,095.00 ",1,0,6/30/2013
3968,1970,Divorced,"$65,706.00 ",0,0,6/28/2013
4037,1976,Divorced,"$31,859.00 ",1,0,6/14/2013
6932,1941,Married,"$93,027.00 ",0,0,4/13/2013
10159,1970,Divorced,"$58,710.00 ",0,1,3/31/2013
1177,1966,Together,"$49,618.00 ",1,1,1/26/2013
9426,1964,Single,"$58,308.00 ",0,1,1/12/2013
10637,1964,Married,"$40,800.00 ",1,2,1/1/2013
10826,1959,Married,"$18,690.00 ",0,0,12/28/2012
4086,1959,Married,"$18,690.00 ",0,0,12/28/2012
10304,1959,Married,"$18,690.00 ",0,0,12/28/2012
7998,1958,Together,"$28,087.00 ",1,1,12/11/2012
10992,1967,Together,"$75,702.00 ",1,1,8/29/2012
6383,1971,Together,"$32,892.00 ",1,0,5/25/2014
10536,1971,Together,"$32,892.00 ",1,0,5/25/2014
6036,1959,Together,"$89,120.00 ",0,0,3/17/2014
11092,1961,Married,"$27,116.00 ",1,1,3/2/2014
538,1989,Single,"$46,107.00 ",1,0,2/10/2014
10022,1973,Single,"$54,466.00 ",1,1,2/9/2014
10157,1965,Single,"$59,686.00 ",0,1,1/25/2014
3503,1950,Divorced,"$82,460.00 ",0,0,12/2/2013
146,1960,Single,"$76,045.00 ",0,0,11/15/2013
5538,1975,Divorced,"$83,829.00 ",0,0,10/8/2013
3910,1975,Divorced,"$83,829.00 ",0,0,10/8/2013
4227,1968,Together,"$32,889.00 ",1,1,9/6/2013
6634,1979,Divorced,"$33,462.00 ",1,0,8/7/2013
8916,1975,Divorced,"$36,627.00 ",2,0,7/23/2013
6460,1982,Married,"$28,718.00 ",1,0,7/13/2013
5883,1972,Married,"$77,981.00 ",1,0,5/26/2013
10091,1956,Single,"$60,230.00 ",0,1,5/20/2013
697,1969,Together,"$74,918.00 ",0,0,3/12/2013
2607,1953,Single,"$40,464.00 ",0,1,1/11/2013
8427,1956,Single,"$64,857.00 ",0,0,11/23/2012
217,1956,Single,"$64,857.00 ",0,0,11/23/2012
6202,1960,Together,"$63,381.00 ",0,1,10/5/2012
3856,1960,Together,"$63,381.00 ",0,1,10/5/2012
10648,1982,Together,"$66,664.00 ",0,0,9/25/2012
5120,1982,Together,"$66,664.00 ",0,0,9/25/2012
6749,1966,Single,"$86,358.00 ",1,1,8/8/2012
1584,1977,Married,"$41,443.00 ",1,0,4/1/2014
9559,1961,Married,"$57,072.00 ",0,1,1/24/2014
771,1967,Together,"$54,178.00 ",0,1,1/21/2014
5237,1950,Single,"$48,767.00 ",1,2,1/1/2014
2461,1955,Single,"$51,124.00 ",1,1,12/18/2013
5474,1970,Single,"$43,020.00 ",1,0,11/30/2013
2895,1963,Single,"$49,980.00 ",0,1,10/23/2013
7972,1955,Single,"$72,906.00 ",0,0,9/17/2013
10067,1976,Together,"$25,176.00 ",1,1,8/10/2013
500,1977,Together,"$96,876.00 ",0,0,8/6/2013
922,1979,Married,"$31,086.00 ",1,1,5/4/2013
2861,1983,Single,"$24,072.00 ",1,0,4/16/2013
375,1954,Divorced,"$76,773.00 ",0,0,2/25/2013
10936,1965,Married,"$72,190.00 ",0,0,2/13/2013
10314,1948,Married,"$83,837.00 ",0,0,12/16/2012
4240,1978,Married,"$17,345.00 ",1,0,11/3/2012
2674,1958,Single,"$75,154.00 ",0,1,9/4/2012
2563,1961,Married,"$28,249.00 ",0,0,6/15/2014
8312,1961,Married,"$28,249.00 ",0,0,6/15/2014
6999,1980,Married,"$69,661.00 ",0,0,5/13/2014
7574,1979,Together,"$27,922.00 ",1,0,5/10/2014
5223,1966,Together,"$45,903.00 ",0,1,4/23/2014
2952,1977,Single,"$36,273.00 ",1,0,4/16/2014
7683,1968,Married,"$70,777.00 ",0,1,2/25/2014
9481,1976,Married,"$17,148.00 ",1,0,1/28/2014
9907,1969,Together,"$66,476.00 ",0,1,12/4/2013
5454,1979,Married,"$45,057.00 ",1,0,12/1/2013
3798,1968,Married,"$41,120.00 ",1,1,11/6/2013
7281,1959,Single,,0,0,11/5/2013
4259,1986,Single,"$19,485.00 ",2,0,9/24/2013
2549,1983,Together,"$21,840.00 ",1,0,7/21/2013
6437,1985,Single,"$41,473.00 ",1,0,6/19/2013
2488,1956,Divorced,"$31,395.00 ",1,1,3/23/2013
3945,1947,Widow,"$68,117.00 ",0,1,3/10/2013
702,1975,Widow,"$47,682.00 ",0,1,2/15/2013
9010,1972,Married,"$83,151.00 ",0,0,2/10/2013
9710,1969,Divorced,"$58,086.00 ",0,1,1/20/2013
1509,1958,Together,"$84,460.00 ",0,0,1/4/2013
9120,1962,Single,"$66,565.00 ",0,1,12/5/2012
5252,1969,Divorced,"$23,910.00 ",1,0,10/26/2012
5959,1968,Single,"$35,893.00 ",1,1,10/15/2012
7441,1973,Divorced,"$71,128.00 ",1,0,10/6/2012
4271,1989,Together,"$38,683.00 ",1,0,10/4/2012
4095,1971,Married,"$37,150.00 ",1,0,9/11/2012
8852,1976,Married,"$61,064.00 ",0,1,8/31/2012
7698,1976,Married,"$51,650.00 ",0,1,5/11/2014
4174,1956,Together,"$55,249.00 ",0,1,4/17/2014
3182,1973,Single,"$46,854.00 ",1,1,3/31/2014
193,1996,Married,"$14,421.00 ",0,0,2/17/2014
5229,1969,Together,"$54,132.00 ",0,1,2/16/2014
5555,1975,Divorced,"$153,924.00 ",0,0,2/7/2014
7732,1978,Married,"$64,813.00 ",1,0,1/2/2014
310,1970,Married,"$61,872.00 ",0,1,12/13/2013
6261,1979,Married,"$58,025.00 ",0,1,11/26/2013
6274,1948,Married,"$83,790.00 ",0,0,11/15/2013
1655,1979,Together,"$34,350.00 ",1,0,10/19/2013
2740,1958,Widow,"$33,438.00 ",1,1,9/22/2013
4328,1986,Married,"$21,955.00 ",1,0,9/7/2013
17,1971,Married,"$60,491.00 ",0,1,9/6/2013
9153,1964,Married,"$59,304.00 ",0,1,7/29/2013
520,1974,Married,"$34,421.00 ",1,0,7/1/2013
8372,1974,Married,"$34,421.00 ",1,0,7/1/2013
73,1953,Single,"$51,411.00 ",1,2,5/26/2013
2002,1958,Divorced,"$71,964.00 ",0,0,5/20/2013
6059,1953,Together,"$64,504.00 ",1,2,3/4/2013
11166,1961,Married,"$49,678.00 ",0,1,2/2/2013
6257,1976,Single,"$60,482.00 ",0,1,1/23/2013
9224,1972,Single,"$55,260.00 ",0,1,12/12/2012
8732,1969,Widow,"$67,369.00 ",0,1,11/17/2012
955,1962,Together,"$47,175.00 ",1,1,10/28/2012
4910,1967,Divorced,"$68,743.00 ",0,0,8/30/2012
564,1981,Together,"$56,937.00 ",1,0,8/4/2012
8931,1986,Together,"$83,033.00 ",1,0,5/18/2014
1998,1976,Single,"$37,697.00 ",1,0,2/7/2014
1250,1976,Single,"$37,697.00 ",1,0,2/7/2014
8397,1951,Married,"$44,689.00 ",1,1,1/10/2014
9672,1970,Married,"$23,162.00 ",1,1,12/21/2013
